"Index","crix","btc","dash","xrp","xmr","ltc","doge","nxt","nmc","Euribor_1Y","Euribor_3M","Euribor_6M","Open_price_EuroUK","High_price_EuroUK","Low_price_EuroUK","Close_price_EuroUK","Open_price_EuroUS","High_price_EuroUS","Low_price_EuroUS","Close_price_EuroUS","Open_Price_USJPY","High_Price_USJPY","Low_Price_USJPY","Close_Price_USJPY","lowerBand_crix","lowerBand_btc","lowerBand_dash","lowerBand_xrp","lowerBand_xmr","lowerBand_ltc","lowerBand_doge","lowerBand_nxt","lowerBand_nmc","lowerBand_Euribor_1Y","lowerBand_Euribor_3M","lowerBand_Euribor_6M","lowerBand_Open_price_EuroUK","lowerBand_High_price_EuroUK","lowerBand_Low_price_EuroUK","lowerBand_Close_price_EuroUK","lowerBand_Open_price_EuroUS","lowerBand_High_price_EuroUS","lowerBand_Low_price_EuroUS","lowerBand_Close_price_EuroUS","lowerBand_Open_Price_USJPY","lowerBand_High_Price_USJPY","lowerBand_Low_Price_USJPY","lowerBand_Close_Price_USJPY","middleBand_crix","middleBand_btc","middleBand_dash","middleBand_xrp","middleBand_xmr","middleBand_ltc","middleBand_doge","middleBand_nxt","middleBand_nmc","middleBand_Euribor_1Y","middleBand_Euribor_3M","middleBand_Euribor_6M","middleBand_Open_price_EuroUK","middleBand_High_price_EuroUK","middleBand_Low_price_EuroUK","middleBand_Close_price_EuroUK","middleBand_Open_price_EuroUS","middleBand_High_price_EuroUS","middleBand_Low_price_EuroUS","middleBand_Close_price_EuroUS","middleBand_Open_Price_USJPY","middleBand_High_Price_USJPY","middleBand_Low_Price_USJPY","middleBand_Close_Price_USJPY","upperBand_crix","upperBand_btc","upperBand_dash","upperBand_xrp","upperBand_xmr","upperBand_ltc","upperBand_doge","upperBand_nxt","upperBand_nmc","upperBand_Euribor_1Y","upperBand_Euribor_3M","upperBand_Euribor_6M","upperBand_Open_price_EuroUK","upperBand_High_price_EuroUK","upperBand_Low_price_EuroUK","upperBand_Close_price_EuroUK","upperBand_Open_price_EuroUS","upperBand_High_price_EuroUS","upperBand_Low_price_EuroUS","upperBand_Close_price_EuroUS","upperBand_Open_Price_USJPY","upperBand_High_Price_USJPY","upperBand_Low_Price_USJPY","upperBand_Close_Price_USJPY"
2014-11-07,588.305252388711,341.2317,2.11522494732044,0.004874,0.613677219141129,3.55557536526138,0.000216934983262783,0.01993985236372,0.858535279371149,0.336,0.08,0.181,0.7814,0.7857,0.7807,0.7841,1.2373,1.2469,1.2357,1.2452,115.2,115.46,114.23,114.53,541.303509052967,313.36595606986,1.55323785310751,0.00456898693914564,0.425725772124178,3.49411360494647,0.000202531348441896,0.0178016713759764,0.801281566806468,0.33290840153123,0.0772681983297801,0.177358510182342,0.77926729390416,0.781775530542545,0.777669062008266,0.778484247541095,1.24578262212816,1.25010737217892,1.23896080672818,1.24247270030143,103.297727391854,103.472635571551,102.989971757089,103.147643188498,618.877130038004,358.809378995406,1.99751827006335,0.00487063333333333,0.834080429682814,3.79680470439794,0.000249332453319301,0.0220236002298967,0.962920648352057,0.338333333333333,0.0830333333333334,0.184866666666667,0.788986666666667,0.791633333333334,0.786076666666667,0.788176666666667,1.26745333333333,1.27182,1.26069333333333,1.26528,108.465,109.240333333333,108.099666666667,108.921666666667,696.450751023041,404.252801920952,2.44179868701918,0.00517227972752103,1.24243508724145,4.0994958038494,0.000296133558196706,0.026245529083817,1.12455972989765,0.343758265135437,0.0887984683368866,0.192374823150991,0.798706039429173,0.801491136124122,0.794484271325067,0.797869085792238,1.2891240445385,1.29353262782108,1.28242585993849,1.28808729969857,113.632272608146,115.008031095115,113.209361576245,114.695690144835
2014-11-08,594.175050531111,344.1783,2.73025227278907,0.004907,0.63715198013029,3.55729317937768,0.000217483075634737,0.0197261084132321,0.863073532650381,0.336,0.08,0.181,0.7814,0.7857,0.7807,0.7841,1.2373,1.2469,1.2357,1.2452,115.2,115.46,114.23,114.53,540.037896804841,312.664739796556,1.48464787526232,0.00457231850565416,0.417897547487525,3.47173035040915,0.000201860602919258,0.0177450851196903,0.796862036108196,0.333487186568821,0.0773537672174784,0.177575344737625,0.778719567150326,0.781423925036171,0.777314711420396,0.77826861149957,1.242494786746,1.24772200284975,1.23652397312635,1.24057097906233,103.026894375136,103.316074116755,102.781283277764,103.061339514982,618.094960459139,358.404098995406,1.98987542863326,0.00487353333333334,0.818216346482177,3.78453924354329,0.000246907798389794,0.0218310014588857,0.957897233988365,0.338433333333333,0.0830333333333333,0.1849,0.7888,0.79148,0.785933333333333,0.788066666666667,1.26647,1.27089,1.25981333333333,1.26434333333333,108.704,109.464666666667,108.316,109.136666666667,696.152024113437,404.143458194257,2.49510298200419,0.00517474816101251,1.21853514547683,4.09734813667743,0.000291954993860329,0.0259169177980812,1.11893243186853,0.343379480097845,0.0887128994491883,0.192224655262375,0.798880432849674,0.80153607496383,0.79455195524627,0.797864721833763,1.290445213254,1.29405799715025,1.28310269354032,1.28811568760434,114.381105624864,115.613259216578,113.850716722236,115.211993818352
2014-11-09,626.296156176296,363.424129101593,3.02630834833032,0.004935,0.719293648015399,3.65216248134412,0.000220831814396343,0.0204569052230236,0.906707349235242,0.336,0.08,0.181,0.7814,0.7857,0.7807,0.7841,1.2373,1.2469,1.2357,1.2452,115.2,115.46,114.23,114.53,539.102497068319,312.147304102367,1.37773033050606,0.00457446091045858,0.421508015990837,3.45897438235524,0.00019958510131416,0.0176818219011209,0.792878976179542,0.33397782462707,0.0774748006527817,0.177960593767298,0.77820816727839,0.78111229619129,0.776976839343088,0.778107822869655,1.23926935043769,1.245199180124,1.23403869461791,1.23885057471933,102.841920445214,103.23783961138,102.643370390087,103.037390470354,617.229301596822,357.930208995406,2.00283755732783,0.0048764,0.803168267804067,3.7749308388431,0.000244490012884967,0.0216472600128434,0.951540604512326,0.338566666666667,0.0830666666666667,0.184966666666667,0.788596666666667,0.791356666666667,0.785786666666667,0.787956666666667,1.26527333333333,1.26981666666667,1.25879333333333,1.26355,108.942,109.703,108.540333333333,109.36,695.356106125325,403.713113888445,2.62794478414961,0.00517833908954142,1.1848285196173,4.09088729533096,0.000289394924455774,0.025612698124566,1.11020223284511,0.343155508706263,0.0886585326805516,0.191972739566035,0.798985166054944,0.801601037142044,0.794596493990245,0.797805510463678,1.29127731622897,1.29443415320933,1.28354797204875,1.28824942528067,115.042079554786,116.168160388619,114.43729627658,115.682609529646
2014-11-10,626.288229511384,363.765,2.5201661007587,0.004899,0.728303384780616,3.67084155687869,0.00021784718437581,0.0201920131756968,0.901889486900693,0.336,0.08,0.181,0.7843,0.7862,0.7826,0.7835,1.2451,1.2509,1.2416,1.242,114.47,114.91,113.84,114.85,539.315838008005,312.2988744831,1.38021236507143,0.0045801649099352,0.422832538936438,3.45346065510341,0.000199139869487446,0.0176133129303764,0.791190288175443,0.33447526879818,0.0775980672152583,0.178400574737418,0.777962838389549,0.780844355973905,0.776779025848615,0.77798719356485,1.23736836228304,1.24353343556904,1.23252761433148,1.23710711586206,102.815640842531,103.27277435253,102.599616301401,103.02919049777,617.496676920052,358.125846632126,2.0300516328933,0.0048787,0.789459711675919,3.77147597306478,0.000242900891182836,0.0215138016131446,0.94726468041264,0.338666666666667,0.0831,0.185066666666667,0.788433333333334,0.791233333333334,0.785653333333333,0.78792,1.26421666666667,1.26899666666667,1.25797,1.26296666666667,109.187666666667,109.946666666667,108.761333333333,109.589333333333,695.677515832099,403.952818781152,2.67989090071518,0.0051772350900648,1.1560868844154,4.08949129102616,0.000286661912878225,0.0254142902959128,1.10333907264984,0.342858064535153,0.0886019327847418,0.191732758595915,0.798903828277118,0.801622310692762,0.794527640818052,0.79785280643515,1.29106497105029,1.29445989776429,1.28341238566852,1.28882621747127,115.559692490802,116.620558980803,114.923050365266,116.149476168896
2014-11-11,630.05764517468,366.15,2.39206434859358,0.004896,0.711465369271157,3.6596528265328,0.000220366443867106,0.020344163347568,0.896621370044194,0.336,0.079,0.181,0.7835,0.7848,0.7813,0.7837,1.242,1.2499,1.2393,1.2474,114.85,116.09,114.61,115.77,540.056461495215,312.731640632643,1.38226035163199,0.00458535280015854,0.42799454774636,3.45055756334954,0.000200888858159377,0.0176646011411461,0.793230224336413,0.335025623724003,0.0776314005485916,0.178865417018665,0.777770775031687,0.780499189808644,0.776576493020893,0.777860198192605,1.23555478747676,1.24201216476721,1.23109672567076,1.23585429718179,102.767041107397,103.206529828314,102.498571186675,102.977689684569,617.659504038246,358.267513298793,2.04382549294119,0.0048834,0.777916859229423,3.76883208361845,0.0002408911110762,0.0213950006049676,0.942887122731749,0.338766666666667,0.0831333333333333,0.185166666666667,0.788366666666667,0.791126666666667,0.785583333333333,0.787863333333333,1.26342,1.26831,1.25734333333333,1.26227666666667,109.409,110.172,108.969333333333,109.829333333333,695.262546581277,403.803385964942,2.70539063425039,0.00518144719984146,1.12783917071248,4.08710660388735,0.000280893363993023,0.0251254000687891,1.09254402112709,0.34250770960933,0.0886352661180751,0.191467916314668,0.798962558301646,0.80175414352469,0.794590173645773,0.797866468474062,1.29128521252324,1.29460783523279,1.28358994099591,1.28869903615154,116.050958892603,117.137470171686,115.440095479991,116.680976982098
2014-11-12,718.113981978654,418.5783,2.60306983173398,0.005082,0.72205447392009,3.95328080202873,0.000235892775785299,0.021983621755384,1.02759572400337,0.336,0.079,0.181,0.7838,0.7889,0.7794,0.7882,1.2475,1.2498,1.2417,1.2438,115.76,116,114.88,115.47,533.012223283909,308.413984974409,1.36868864281535,0.00458049600631997,0.438706827215031,3.4378275824133,0.000202399162013905,0.0176561545316107,0.793022829526095,0.335125623724004,0.0774404258685752,0.178883859299602,0.777605472049654,0.780354137961516,0.776197648316251,0.777966065201756,1.23412572746761,1.24071882670922,1.22991658136674,1.23506006668167,102.686360402985,103.269402772813,102.480671825033,103.092545053474,617.131191144116,358.000263298793,2.05254613869928,0.00488536666666667,0.765878393994331,3.76197578560155,0.00023852819916772,0.0212549548152172,0.937208657974516,0.338866666666667,0.0831333333333333,0.185266666666667,0.788273333333333,0.790973333333334,0.78547,0.787813333333333,1.26252,1.26759,1.25664,1.26176666666667,109.643,110.436666666667,109.203,110.1,701.250159004322,407.586541623176,2.7364036345832,0.00519023732701336,1.09304996077363,4.08612398878981,0.000274657236321536,0.0248537550988237,1.08139448642294,0.34260770960933,0.0888262407980915,0.191649474033732,0.798941194617012,0.801592528705151,0.794742351683749,0.79766060146491,1.29091427253239,1.29446117329078,1.28336341863326,1.28847326665166,116.599639597015,117.60393056052,115.925328174967,117.107454946526
2014-11-13,711.308298622212,414.7083,2.56552321732784,0.005043,0.694433758223116,4.01401280777639,0.000245294688317162,0.0204647350814546,0.971920836673832,0.334,0.078,0.178,0.7879,0.7946,0.7878,0.7936,1.2438,1.2491,1.2424,1.2475,115.47,115.87,115.3,115.73,531.466650011459,307.355629188374,1.35311586532103,0.00458507021987816,0.448749174243487,3.44745975040214,0.000205051752473678,0.0179355575438685,0.802524954904427,0.334753329793776,0.0770598286149381,0.178418542117871,0.777684167190393,0.780299728365819,0.776123342020854,0.778042957150662,1.23328482442097,1.23937674171369,1.22897479054845,1.23365989576185,102.774561815178,103.429256754459,102.514631061662,103.236267760676,618.840635577947,359.051579965459,2.06127377594321,0.00489456666666667,0.753415444840344,3.76520299801992,0.000236924644180231,0.0211886182014943,0.935538085135081,0.338866666666667,0.0830333333333333,0.185233333333333,0.788223333333333,0.79083,0.785296666666667,0.78767,1.26198333333333,1.26671333333333,1.25597,1.26072,109.915,110.716,109.473666666667,110.388,706.214621144435,410.747530742544,2.7694316865654,0.00520406311345518,1.0580817154372,4.08294624563771,0.000268797535886783,0.0244416788591202,1.06855121536574,0.342980003539558,0.0890068380517285,0.192048124548796,0.798762499476274,0.801360271634182,0.794469991312479,0.797297042849338,1.2906818422457,1.29404992495298,1.28296520945156,1.28778010423815,117.055438184822,118.002743245541,116.432702271671,117.539732239324
2014-11-14,679.034151282486,395.245,2.40424987959913,0.005187,0.684665594108652,3.9702396685268,0.000237617640777461,0.019689876262555,0.963888379805121,0.333,0.079,0.18,0.794,0.8,0.7925,0.7992,1.2475,1.2546,1.2397,1.2521,115.76,116.82,115.71,116.27,531.952474436411,307.625998277299,1.36047099817194,0.00457504473023321,0.449649402613038,3.45125940712768,0.000206798123711545,0.0179108499125537,0.806308675818779,0.334065317539171,0.0767955452482558,0.178193065287232,0.777700876335225,0.780973326222684,0.77608219873877,0.778379937748334,1.23189311044013,1.23955758520062,1.22781412152199,1.23441118210152,102.887298071388,103.540388245129,102.697838581139,103.479187261464,619.691421073515,359.598896632126,2.07848050098476,0.00490023333333333,0.74081362748422,3.76340725763366,0.000235668480637557,0.0210273796062399,0.931659873719589,0.338666666666667,0.0829,0.1851,0.788066666666667,0.79078,0.785233333333333,0.787596666666667,1.26094,1.26579,1.25525333333333,1.26011,110.203333333333,111.001333333333,109.762,110.677666666667,707.430367710619,411.571794986953,2.79649000379758,0.00522542193643345,1.0319778523554,4.07555510813963,0.000264538837563568,0.0241439092999261,1.0570110716204,0.343268015794162,0.0890044547517441,0.192006934712768,0.798432456998108,0.800586673777317,0.794384467927897,0.796813395584999,1.28998688955987,1.29202241479938,1.28269254514467,1.28580881789848,117.519368595278,118.462278421537,116.826161418861,117.876146071869
2014-11-15,648.864573323159,377.3267,2.49696940247491,0.005072,0.642415602123374,3.86586572545168,0.000225260735642196,0.0193652713238678,0.929768222603669,0.333,0.079,0.18,0.794,0.8,0.7925,0.7992,1.2475,1.2546,1.2397,1.2521,115.76,116.82,115.71,116.27,532.316623503078,307.830354565104,1.35707744096757,0.00458293072465661,0.455284434125098,3.45617383678553,0.000206676746837563,0.0178412867551472,0.807849538866142,0.333485538155873,0.0766036306596659,0.178000477136039,0.778614494275677,0.781237827609011,0.776329460596103,0.777887468812831,1.2322868239292,1.23927755516608,1.22722511913066,1.23459045899937,103.145727366834,103.821760530167,102.985927798814,103.804704654699,619.826305139666,359.700729965459,2.08993936634755,0.0049123,0.73087858378836,3.76159448272045,0.0002345373040284,0.0208912772767959,0.92863588871421,0.3385,0.0828333333333333,0.185066666666667,0.788003333333333,0.790626666666667,0.785226666666666,0.787523333333333,1.26033,1.26466,1.2545,1.25906,110.493666666667,111.312333333333,110.113,111.023333333333,707.335986776254,411.571105365815,2.82280129172753,0.00524166927534339,1.00647273345162,4.06701512865537,0.000262397861219237,0.0239412677984446,1.04942223856228,0.343514461844127,0.0890630360070007,0.192132856197295,0.79739217239099,0.800015505724323,0.79412387273723,0.797159197853835,1.2883731760708,1.29004244483392,1.28177488086934,1.28352954100063,117.841605966499,118.8029061365,117.240072201186,118.241962011968
2014-11-16,666.46361288263,387.6233,2.73883960894173,0.005182,0.65197139087176,3.886790094241,0.000223879412555578,0.0192015045852381,0.963022892634412,0.333,0.079,0.18,0.794,0.8,0.7925,0.7992,1.2475,1.2546,1.2397,1.2521,115.76,116.82,115.71,116.27,531.421615930604,307.291839667241,1.33388604403717,0.0045768411784434,0.458801687367637,3.46010787954128,0.000206053241703942,0.017728846698379,0.809605741381951,0.332971266351294,0.0764170807447887,0.177701755840198,0.778615904827143,0.780913992294697,0.776229440300198,0.777256939159488,1.23202692302322,1.23923440986518,1.22691748443303,1.23451789474188,103.465520523927,104.156609913529,103.271749751614,104.125901552212,619.671849899861,359.631909965459,2.10096990066289,0.00491973333333333,0.719253610776057,3.7583473954702,0.000233505845311043,0.0207670719992026,0.925712613331056,0.3383,0.0827666666666667,0.185,0.787763333333333,0.790536666666667,0.78516,0.787616666666666,1.25913,1.26366666666667,1.25347666666667,1.25810666666667,110.822333333333,111.657666666667,110.453666666667,111.355,707.922083869118,411.971980263678,2.86805375728861,0.00526262548822326,0.979705534184478,4.05658691139912,0.000260958448918143,0.0238052973000262,1.04181948528016,0.343628733648706,0.0891162525885446,0.192298244159803,0.796910761839523,0.800159341038637,0.794090559699802,0.797976394173845,1.28623307697678,1.28809892346815,1.2800358489003,1.28169543859145,118.17914614274,119.158723419804,117.635583581719,118.584098447788
2014-11-17,661.937063578656,384.9,2.31341270461196,0.00534,0.580727719206997,3.85964365646055,0.000221878577136617,0.0191049285461647,0.937903098973549,0.332,0.08,0.182,0.7989,0.8002,0.7952,0.7956,1.2525,1.2577,1.2443,1.2449,116.36,117.04,115.44,116.64,532.361905344376,307.839324751735,1.34743004872723,0.00455482456499826,0.462323778668932,3.47313288941559,0.000206294166523199,0.0177059897393954,0.816093674752619,0.332351592829391,0.0763031617005051,0.177462686361621,0.778151345428495,0.780724338520627,0.775854806626472,0.777240132170256,1.23227100616858,1.23952566917481,1.22694607946116,1.23440535916999,103.776202887939,104.516712218379,103.619427540717,104.453447189466,620.057144136366,359.876269965459,2.11672673403493,0.00492903333333333,0.708837747490474,3.75535200390782,0.000232673452732187,0.0206608125887132,0.923739636774775,0.338066666666667,0.0827,0.184833333333333,0.78769,0.7906,0.78517,0.787826666666666,1.25801666666667,1.2627,1.25232666666667,1.25730666666667,111.137666666667,111.987,110.773666666667,111.668333333333,707.752382928355,411.913215179184,2.88602341934264,0.0053032421016684,0.955351716312016,4.03757111840006,0.000259052738941174,0.023615635438031,1.03138559879693,0.343781740503943,0.0890968382994949,0.192203980305046,0.797228654571504,0.800475661479373,0.794485193373527,0.798413201163076,1.28376232716475,1.28587433082519,1.27770725387218,1.28020797416335,118.499130445394,119.457287781621,117.927905792616,118.8832194772
2014-11-18,644.953457190445,374.8683,2.35794372499851,0.005433,0.598573919426181,3.74216714670196,0.000212433295775612,0.0179980399307761,0.925096442646025,0.334,0.081,0.181,0.7956,0.8021,0.7952,0.8016,1.2449,1.2545,1.2441,1.2536,116.64,117.03,116.34,116.86,533.269631605084,308.387483200522,1.34667859635229,0.0045264199638521,0.473739027233682,3.48118745899301,0.000204411441631794,0.0175956779634786,0.823055681716388,0.331984444166275,0.0762698283671718,0.177238967633597,0.778312145128802,0.780284402103001,0.775589710748123,0.776335357904541,1.23259588136912,1.24003642412873,1.22734926443662,1.23461334274673,104.145583965194,104.948406998532,103.936379804944,104.835772228576,619.799896558606,359.735726632126,2.11936308391285,0.00494146666666666,0.6962102753634,3.74956137410785,0.000231569133195517,0.0205305254696855,0.920327777094296,0.3378,0.0826666666666667,0.184733333333333,0.78778,0.79067,0.78527,0.787916666666666,1.25707,1.26183666666667,1.25133,1.25626666666667,111.473,112.323666666667,111.084666666667,111.994,706.330161512128,411.08397006373,2.8920475714734,0.00535651336948123,0.918681523493118,4.01793528922269,0.00025872682475924,0.0234653729758925,1.0175998724722,0.343615555833725,0.0890635049661616,0.192227699033069,0.797247854871198,0.801055597897,0.794950289251876,0.799497975428792,1.28154411863088,1.2836369092046,1.27531073556338,1.2779199905866,118.800416034806,119.698926334801,118.232953528389,119.152227771424
2014-11-19,648.895804656929,376.7883,2.3525832624021,0.005691,0.552929250039587,3.76941789997195,0.000213596305751906,0.0177649437336674,0.924665994423883,0.336,0.081,0.181,0.8015,0.8039,0.7985,0.8003,1.2536,1.2599,1.2511,1.2553,116.86,118.05,116.81,117.97,532.830109308878,308.137296691632,1.34555451730223,0.004465158666184,0.477937195118904,3.47867621248659,0.000202847121586541,0.0173864328678192,0.826704700208396,0.331758806609101,0.0762698283671717,0.176993287900445,0.777150420723997,0.779388118642545,0.774683658949038,0.77585972791442,1.23256315131979,1.24052159637784,1.22792029544631,1.23590090945379,104.503805130193,105.308235992431,104.240275484777,105.180648660242,619.114419317499,359.333169965459,2.12275730893642,0.0049577,0.683170238340182,3.74161026001769,0.000230714852250472,0.0203617065622871,0.916407822728679,0.3376,0.0826666666666667,0.1846,0.78776,0.790803333333333,0.78537,0.788206666666667,1.25587,1.26086666666667,1.25032666666667,1.25551666666667,111.817666666667,112.66,111.425666666667,112.327,705.39872932612,410.529043239287,2.89996010057061,0.005450241333816,0.888403281561459,4.00454430754879,0.000258582582914404,0.023336980256755,1.00611094524896,0.343441193390899,0.0890635049661616,0.192206712099555,0.798369579276003,0.802218548024121,0.796056341050962,0.800553605418913,1.27917684868021,1.2812117369555,1.27273303788702,1.27513242387954,119.131528203141,120.011764007569,118.611057848557,119.473351339758
2014-11-20,614.670854774056,355.388834554162,2.23506133089177,0.006075,0.520573882431492,3.59712869555264,0.000207150735380671,0.0178901725931546,0.885740868561709,0.336,0.081,0.181,0.8,0.8027,0.797,0.799,1.2553,1.2575,1.2503,1.2538,117.94,118.96,117.72,118.2,534.030889863797,308.779974859933,1.35294025228179,0.00434752887894626,0.486554191256773,3.47979500082043,0.000201075749811209,0.0173566521687041,0.830649369748572,0.331724292719945,0.0762450795101145,0.176810628323354,0.776673981336479,0.779040121262131,0.774202938570274,0.775572010228182,1.23379983369318,1.24187215887486,1.22872246215983,1.23612588131142,104.811228212253,105.713996028649,104.571376547761,105.61294595233,618.955163612228,359.233779965459,2.13078042889808,0.004978,0.670301294783424,3.73767653272909,0.000230181552927924,0.020206146867337,0.913342021066759,0.337566666666667,0.0826666666666667,0.1845,0.78807,0.791166666666667,0.785653333333333,0.7885,1.25513333333333,1.26014333333333,1.24959666666667,1.2547,112.147666666667,113.015333333333,111.760666666667,112.694666666667,703.879437360659,409.687585070986,2.90862060551437,0.00560847112105374,0.854048398310075,3.99555806463775,0.00025928735604464,0.0230556415659698,0.996034672384946,0.343409040613388,0.0890882538232188,0.192189371676646,0.79946601866352,0.803293212071203,0.797103728096392,0.801427989771818,1.27646683297349,1.27841450779181,1.2704708711735,1.27327411868858,119.484105121081,120.316670638018,118.949956785572,119.776387381003
2014-11-21,607.460898645595,349.388285432395,2.21163218526851,0.006587,0.536756418738853,3.4789576721496,0.000206788737398472,0.0179073908141921,0.863377662640168,0.334,0.081,0.181,0.7988,0.8002,0.7904,0.791,1.2538,1.2568,1.2373,1.2388,118.18,118.37,117.33,117.8,533.665033802067,308.422977772399,1.35866615788615,0.00415320115918979,0.501036534546424,3.45686315434719,0.000200692681726425,0.0175745256250685,0.827202696998975,0.331649134701914,0.0762063786013909,0.176618889498671,0.776322577781337,0.778912504970721,0.774414102559101,0.775880116941156,1.23398869132642,1.24183407269392,1.22836381270767,1.23517971183642,105.201193246405,106.263358685038,105.011840036348,106.150413970783,617.462586524757,358.332947783931,2.13603880267082,0.0050067,0.656064919943322,3.72673420748896,0.00022948397027422,0.0200251704224506,0.909255658795124,0.337466666666667,0.0826333333333333,0.184333333333333,0.78834,0.79145,0.785973333333333,0.788823333333333,1.25431,1.25926333333333,1.2489,1.25411333333333,112.514333333333,113.413333333333,112.144,113.069,701.260139247447,408.242917795464,2.91341144745549,0.00586019884081021,0.81109330534022,3.99660526063073,0.000258275258822015,0.0224758152198327,0.991308620591274,0.343284198631419,0.0890602880652757,0.192047777167996,0.800357422218662,0.803987495029279,0.797532564107565,0.80176654972551,1.27463130867358,1.27669259397275,1.26943618729233,1.27304695483025,119.827473420261,120.563307981629,119.276159963652,119.987586029217
2014-11-22,614.573849501196,351.55,2.26118230247367,0.007656,0.532179568540842,3.51869148296395,0.00021333387032689,0.0176104218549193,0.856230102335455,0.334,0.081,0.181,0.7988,0.8002,0.7904,0.791,1.2538,1.2568,1.2373,1.2388,118.18,118.37,117.33,117.8,532.081816197652,307.377771506577,1.36366084149959,0.00377563090170684,0.502962345721744,3.43570738241233,0.000199448701097487,0.0173009120316306,0.822547827036071,0.331479773715509,0.0761523270350047,0.176479621139579,0.776087476091131,0.778791308260543,0.774420543198196,0.775972409880295,1.23383365165309,1.24158206797104,1.22775246699285,1.23408687159661,105.661114094006,106.744006791072,105.456784059234,106.612911013216,615.880556852128,357.331140631678,2.14188531973313,0.00505336666666667,0.642694804383571,3.71492599678446,0.000227928499544244,0.0198114355570413,0.906040279247887,0.337233333333333,0.0825333333333333,0.184133333333333,0.788656666666666,0.791706666666667,0.786086666666666,0.788936666666667,1.25372,1.25869333333333,1.24802666666667,1.25324666666667,112.887,113.779666666667,112.496666666667,113.424333333333,699.679297506604,407.284509756779,2.92010979796666,0.00633110243162649,0.782427263045397,3.99414461115658,0.000256408297991,0.022321959082452,0.989532731459704,0.342986892951158,0.088914339631662,0.191787045527088,0.801225857242202,0.80462202507279,0.797752790135137,0.801900923453038,1.27360634834691,1.27580459869563,1.26830086634048,1.27240646173672,120.112885905994,120.815326542262,119.5365492741,120.23575565345
2014-11-23,643.744696742166,366.7817,2.30595728957471,0.008583,0.525158579912938,3.59671273045074,0.000251809567797059,0.0190069055277387,0.881054161846959,0.334,0.081,0.181,0.7988,0.8002,0.7904,0.791,1.2538,1.2568,1.2373,1.2388,118.18,118.37,117.33,117.8,531.45330859238,307.113938244188,1.36901800977221,0.00334434295029288,0.494959112222179,3.42625888579568,0.000198181619159285,0.0173170122963098,0.819944565373455,0.331350872308209,0.0760768987675823,0.176337235803038,0.775957568126999,0.778758256559215,0.774457956503243,0.776047686877122,1.23391547597069,1.24174481632452,1.22758525983649,1.23343284931992,106.067545605959,107.266174601231,105.882807323824,107.116399743781,615.853395320794,357.176140631678,2.14785001639552,0.00513696666666667,0.632211901041603,3.70835469796577,0.000226857107132782,0.0196882316038661,0.903582606574091,0.337,0.0824,0.1839,0.78902,0.79199,0.786223333333333,0.789016666666667,1.25335333333333,1.25833333333333,1.24723,1.25239333333333,113.255333333333,114.113666666667,112.838333333333,113.742666666667,700.253482049207,407.238343019168,2.92668202301883,0.00692959038304045,0.769464689861026,3.99045051013587,0.000255532595106279,0.0220594509114223,0.987220647774727,0.342649127691791,0.0887231012324177,0.191462764196962,0.802082431873,0.805221743440785,0.797988710163424,0.801985646456211,1.27279119069598,1.27492185034215,1.26687474016351,1.27135381734675,120.443121060708,120.961158732103,119.793859342843,120.368933589553
2014-11-24,661.414860974751,377.7417,2.31829864355795,0.008616,0.536569864674783,3.59948817777017,0.000246104944763181,0.0197610903666703,0.90493453660291,0.332,0.081,0.182,0.7906,0.7934,0.7896,0.792,1.2376,1.2444,1.2357,1.2442,117.75,118.48,117.55,118.26,531.262116688083,307.168337698757,1.38074120640454,0.00309446546720653,0.4907910038831,3.41982754431751,0.000198442405129666,0.0173264698553827,0.818630443290833,0.331091959727046,0.0760137592969136,0.176262411909721,0.776301989360914,0.779122616136958,0.774528323795294,0.776143899447941,1.23327487756128,1.24120881826743,1.22742840422784,1.23325913696171,106.534106278632,107.856914044752,106.33067539695,107.659775432294,616.898006199018,357.591613965011,2.1572674265776,0.00525386666666667,0.624601664975511,3.70413722982865,0.000226913225751668,0.0195901975186901,0.902274126538899,0.336766666666667,0.0822666666666667,0.183666666666667,0.789366666666667,0.79233,0.786353333333333,0.789136666666667,1.25299666666667,1.25791,1.24636333333333,1.25145333333333,113.586,114.449,113.157,114.064666666667,702.533895709953,408.014890231265,2.93379364675067,0.0074132678661268,0.758412326067922,3.9884469153398,0.000255384046373671,0.0218539251819975,0.985917809786966,0.342441373606287,0.0885195740364198,0.191070921423612,0.802431343972419,0.805537383863042,0.798178342871372,0.802129433885393,1.27271845577205,1.27461118173257,1.26529826243882,1.26964752970496,120.637893721368,121.041085955248,119.98332460305,120.469557901039
